"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Likes,Shares,Comments,Saves,Reach,Follows
18339164023238541,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Snuggle up in style ✨ January calls for cosy corners, soft textures, and a sofa that makes staying in feel like the best plan.

Shop the Montgomery recliner sofa now in our Winter Sale!",0,"01/02/2026 21:40",https://www.instagram.com/p/DTCYGohD9Fd/,"IG carousel",,Lifetime,17859,22,5,0,11,3618,1
18106207090631622,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Made for moments around the table ✨

Fuji pairs smooth marble with warm wood for a beautifully modern dining space.

Shop our dining range now with up to 25% off in our Winter Sale!",12,"01/02/2026 10:30",https://www.instagram.com/reel/DTGVDFtjHfE/,"IG reel",,Lifetime,5792,28,9,0,7,5128,2
18093053728898179,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Because some looks last a lifetime 👌",26,"01/01/2026 03:00",https://www.instagram.com/reel/DS9zLQEjCB2/,"IG reel",,Lifetime,26625,359,33,3,107,20712,436
17859393561572406,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Happy New Year from all of us at Barker and Stonehouse ✨🍾",0,"12/31/2025 09:40",https://www.instagram.com/p/DS78HFekuJ2/,"IG image",,Lifetime,19457,33,3,2,1,6577,0
17937023481108684,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Out with the clutter, in with the calm ✨

The Zerina sideboard is effortlessly stylish and practical too - perfect for a New Year reset.

Explore our range of sideboards now with up to 25% off in our Winter Sale!",0,"12/30/2025 03:30",https://www.instagram.com/p/DS4s_nnEtMs/,"IG carousel",,Lifetime,17436,24,3,0,12,3461,2
18083938970031248,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","2025 in 25 seconds ✨

From exciting collaborations to a new store and so many stylish moments in between, it’s been an unforgettable year.

Thank you for following along. We can’t wait to celebrate our 80th year with you in 2026!",24,"12/29/2025 09:05",https://www.instagram.com/reel/DS2ulfCjDWy/,"IG reel",,Lifetime,4630,43,2,0,4,3927,0
18088051418287401,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Styling the Hoxton sofa🧡 

This season we're pairing our iconic Hoxton sofa with rich tones, bold cushions and art that makes a statement. Proof that cosy can be colourful!",0,"12/28/2025 09:00",https://www.instagram.com/p/DS0JMUujMKq/,"IG carousel",,Lifetime,19757,44,5,2,6,4541,0
18129399685509733,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Wishing you a very Merry Christmas from our family to yours 🎄✨",0,"12/24/2025 08:01",https://www.instagram.com/p/DSpvK-8ktUZ/,"IG image",,Lifetime,20978,34,1,1,1,5886,1
18071037074086703,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Our Zuberi coffee table is the perfect centrepiece in @our2025foreverhome's stylish living space 🤎

Is your house a Barker and Stonehouse? Tag us in your posts to be featured!",0,"12/23/2025 03:20",https://www.instagram.com/p/DSmqQqmj_kH/,"IG image",,Lifetime,17740,22,3,0,13,3412,0
18076439588192906,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Don't forget, our stores close at 5pm today for Christmas🎄Join us from 10am on Boxing Day for our Winter Sale!",0,"12/21/2025 02:00",https://www.instagram.com/p/DShXjGnDC-J/,"IG image",,Lifetime,36985,145,8,2,15,15819,2
18179505544364670,17841400582211638,jarroldnorwich,Jarrolds,"WIN A £5,000 ROOM MAKEOVER! ✨

To celebrate the opening of Jarrolds x @barkerandstonehouse, we’re giving one lucky winner the chance to transform their home with a £5,000 room makeover.

The prize includes £5,000 to spend at the brand-new Barker and Stonehouse concession in Jarrolds, Norwich, plus home accessories from Jarrolds. You’ll also get expert styling advice from Rhianon Vest, Creative Stylist at Barker and Stonehouse, to help bring your dream space to life.

Simply complete the form via the link in our bio to enter. 🏡",0,"12/19/2025 02:58",https://www.instagram.com/p/DScUlsgjVCM/,"IG image",,Lifetime,31192,302,169,41,0,,
18107545471653284,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","We’re officially open in @jarroldnorwich norwich!

Come and explore an edit of our most-loved collections, thoughtfully crafted for modern living. You’ll find exclusive design galleries tailored specially for Jarrolds, alongside leading brands such as Orla Kiely, Tetrad and Stressless.

Are you ready to make your house a Barker and Stonehouse Norwich?",43,"12/18/2025 08:29",https://www.instagram.com/reel/DSaVG94jKVT/,"IG reel",,Lifetime,11559,161,11,4,9,50230,2
18145757968440174,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Winter blues? Not here 🌿🌈

We’ve styled the Zerina sideboard with bold colours and feel-good details to spark joy all season long.",19,"12/17/2025 10:30",https://www.instagram.com/reel/DSX-scSDG02/,"IG reel",,Lifetime,4422,32,6,1,8,4180,1
18096773986884164,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Christmas comfort starts here🎄

Our @englishheritage Rosa sofa has been styled beautifully by @thebakers.house. 

Is your house a Barker and Stonehouse? Tag us in your posts to be featured!",0,"12/16/2025 05:35",https://www.instagram.com/p/DSU4JVuDHSP/,"IG image",,Lifetime,21363,142,11,1,27,6709,0
18087222053089944,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Christmas is almost here, so now is the perfect time to wind down for the festive season 🎄✨

Take some time for yourself this winter by transforming your bedroom into a cosy retreat where you can snuggle up when all the festivities are said and done. 

#christmasishere #getreadyforchristmas",16,"12/15/2025 09:35",https://www.instagram.com/reel/DSSuy3KDIf-/,"IG reel",,Lifetime,168703,40,8,0,5,183665,2
18083261081026650,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Dining room inspo, but make it festive 🎄

@life_at_the_lodge
@our_durham_home
@the_gorgeous_gosforth
@modern_victorian_home
@nikkitadman

Is your dining space ready for festivities? Tag us in your posts to be featured!",0,"12/14/2025 08:43",https://www.instagram.com/p/DSQEDe9De2U/,"IG carousel",,Lifetime,18333,61,8,2,14,5251,0
18092014760497620,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","A table made for memories ✨

From crumbs and crafts to giggles and gatherings, the Trinidad table handles it all, becoming the backdrop to those nostalgic family moments you’ll treasure forever.",0,"12/13/2025 08:10",https://www.instagram.com/p/DSNbg74DUZp/,"IG carousel",,Lifetime,16015,32,3,0,2,3975,0
18232689238306652,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Our Lenor sofa looks perfectly at home in @juxta.interior’s beautiful space 🧡

Is your house a Barker and Stonehouse? Tag us in your posts to be featured!",0,"12/12/2025 09:16",https://www.instagram.com/p/DSK-M1ek42s/,"IG carousel",,Lifetime,18789,111,18,3,11,5407,4
18063739619448492,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","4 must-haves for making guests feel at home this Christmas 🎄

Searching for some guest room décor ideas? Treat your family and friends to a luxurious stay over the festive season with our hand-picked range of guest room must-haves.

Order now for pre-Christmas delivery! (exclusions apply)

#guestroom #guestroomdecor #guestroomdesign #guestroommakeover",0,"12/11/2025 07:01",https://www.instagram.com/p/DSIKA_OjcqZ/,"IG carousel",,Lifetime,234208,34,1,0,10,193308,7
18088062178790974,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Style the Tatton sideboard for Christmas with us🎄

Traditional greenery, soft candlelight and cosy layers bring effortlessly festive charm ✨",29,"12/10/2025 10:30",https://www.instagram.com/reel/DSF9N6WDEsQ/,"IG reel",,Lifetime,4078,27,0,1,2,3589,1
18024975803595047,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","@pantone have announced their Colour of the Year for 2026; Cloud Dancer, a soft neutral hue that brings calm, clarity, and effortless style to every space 🤍

Swipe to see some of our favourite ways to style this soothing shade.",0,"12/09/2025 09:40",https://www.instagram.com/p/DSDSo-Qkjgw/,"IG carousel",,Lifetime,14851,44,10,4,16,3880,0
18073785599198933,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","A sofa made for sharing ✨

Our vintage-inspired velvet Hemingway sofa captures that classic Christmas charm and sets the tone for cosy festive moments🎄",0,"12/08/2025 10:02",https://www.instagram.com/p/DSAwX5kkkC4/,"IG carousel",,Lifetime,15440,63,8,1,5,4053,2
17967056699843582,17841446142381399,leopard_print_stairs,"Laura | Leopard Print Stairs","ad I had lots of boxes I needed to tick when it came to finding the perfect sofa bed for this room, mostly revolving around its dimensions. We needed something that would fit perfectly in this empty space, large enough to seat three teens for afternoons gaming, and with enough room for two guests to spend a comfortable night or two over Christmas. 

I wasn’t prepared to compromise on comfort or style either and must have looked at dozens before I came across the Niko by @barkerandstonehouse 

I love that the minimal design gives me endless opportunities to play with colour palettes - I chose pink, burgundy and striped cushions, with the softest forest green throw for cosy movie evenings 🍿 
 
I am SO in love with this room and the sofa bed is the perfect piece tying everything together. I might just uninvite the guests and hide away here for the next few weeks! 

#sofastyling #guestroomdecor #sofabed",20,"12/07/2025 09:00",https://www.instagram.com/reel/DR-EZszjUWq/,"IG reel",,Lifetime,24045,212,29,110,0,,
18086988475991148,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Looking for tips on how to sleep better this Christmas? Get ready to upgrade your seasonal sleep routine 🎄✨

The festive season can be magical, but it can also be stressful. Late nights, long to-do lists and busy schedules can make it harder than ever to unwind and fall asleep. From refreshing your mattress to switching on the mood lighting for the perfect Christmas sleep ambience, we’re sharing some simple tips for improving your festive sleep. 

🛏️ Refresh your mattress or add a topper
A good night’s sleep starts with proper support. If your mattress is feeling a little tired, a topper can add instant comfort, extra cushioning and better pressure relief, perfect for unwinding during busy December days.

🌿 Choose natural, breathable bedding
Wool, linen and cotton help regulate your temperature, so you stay warm without overheating. Ideal for cosy winter nights when you want to feel snug but still sleep soundly.

🧣 Layer with cushions and throws
Soft textures add warmth and atmosphere. Try mixing chunky knits with soft-touch fabrics to create a restful, winter-ready cocoon.

💡 Switch to soft, ambient lighting
Warm-toned lamps, fairy lights or dimmable bulbs help signal to your body that it’s time to slow down. A gentle glow can make your bedroom feel instantly more serene.

🧺 Keep your space clutter-free
A clear room really does support a clear mind. Tidying away gifts, wrapping supplies and festive chaos creates a calm environment that helps you unwind before bed.

Goodbye festive stress, hello dreamy Christmas sleep!

#ChristmasSleep #ChristmasSleepTips #ChristmasSleeping",34,"12/06/2025 01:00",https://www.instagram.com/reel/DR6oxqNDNfm/,"IG reel",,Lifetime,121654,34,3,0,4,171812,4
18249551983293702,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Have you heard? Barker and Stonehouse is moving into Norwich's prestigious department store, Jarrolds! 🎉

Our new @jarroldnorwich concept space will feature a curated mix of our best-selling sofas, dining, bedroom, and occasional pieces, plus an edit of our most loved brands, thoughtfully crafted for modern living. 

Phase one is now open, so if you're in Norwich, pop by and get a sneak peek! You can find us on the 2nd floor.

There's even more to come - stay tuned for our official opening day on 18th December!",18,"12/05/2025 08:00",https://www.instagram.com/reel/DR4z_rgDEEP/,"IG reel",,Lifetime,14849,243,28,5,14,9948,8
17906798172281024,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Take a look at the items we’re adding to our wishlist this winter ✨

From statement stripy cushions to colourful candlesticks and soft throws, were loving piece that add cosiness and joy to our homes this season. 

Which items are you adding to your wishlist?",39,"12/04/2025 10:30",https://www.instagram.com/reel/DR2gb_ejHga/,"IG reel",,Lifetime,26424,169,6,8,58,18379,97
18052953746661933,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Where classic design meets childhood joy ✨

This Christmas, our vintage-inspired pieces set the scene for the sweetest festive memories and the kind of Christmas moments that feel like they’ve been pulled straight from an old family album 🎄❤️",25,"12/03/2025 09:00",https://www.instagram.com/reel/DRzxThUjA94/,"IG reel",,Lifetime,16445,260,21,4,2,13399,271
18423939541112425,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Christmas has arrived in @moveinwithmelissa's home and our Capella dining table is the perfect centrepiece for festive gatherings 🎄

Is your house a Barker and Stonehouse? Tag us in your posts to be featured!",0,"12/02/2025 09:50",https://www.instagram.com/p/DRxSNF2khzo/,"IG image",,Lifetime,16799,97,3,2,14,4645,0
18069997019373997,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Behind the scenes of our nostalgia-filled Christmas shoot ✨

We invited our creative team’s little ones onto set for a fun-filled, festive day, full of laughter, play, and those perfectly imperfect moments that make Christmas so special. 

Step into the magic with us 🎄",40,"12/01/2025 10:30",https://www.instagram.com/reel/DRuyC19jBfV/,"IG reel",,Lifetime,7215,63,8,1,2,5826,0
18178798567364528,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","From deep forest to soft khaki, our latest sofa arrivals are looking gorgeous in green 🌿 Subtle, versatile, and effortlessly stylish, it’s a palette we’re really loving right now.",0,"11/30/2025 07:05",https://www.instagram.com/p/DRr1u6qjX-2/,"IG carousel",,Lifetime,19013,59,16,2,25,5572,5
18071582885612059,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Take a peek at some of our favourite in-store finds this Black Friday weekend ✨🖤

Enjoy 15% off all in-stock furniture and home accessories and an extra 10% off clearance furniture until Monday.",27,"11/28/2025 06:30",https://www.instagram.com/reel/DRmoJKNDFEP/,"IG reel",,Lifetime,8232,57,5,0,8,6469,1
17996381741848092,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Meal times made more stylish with the Kalmer dining table ✨

Thanks for sharing @our.kirkleyhome!",0,"11/25/2025 09:30",https://www.instagram.com/p/DRfOXXskgDc/,"IG image",,Lifetime,15151,45,4,3,10,3821,1
17947808327932867,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Dreaming of settling into a new sofa by Christmas? Choose from our selected range, available in time for the festivities 🎄✨ 

Order soon to have your home ready for cosy mornings, family gatherings, and all the little moments that make the season feel magical!",0,"11/24/2025 09:02",https://www.instagram.com/p/DRcmYxIkl5x/,"IG image",,Lifetime,14122,31,8,0,7,3578,0
18097069192840676,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Final day of Autumn Offers! 🍁Swipe to shop our favourite picks of the season - all with up to 20% off.",0,"11/23/2025 01:00",https://www.instagram.com/p/DRZKcKkjPOF/,"IG carousel",,Lifetime,17495,40,0,0,6,4578,0
18009600353643419,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Visit our Knaresborough store with us📍

From cosy coffee breaks at Stanley's, to our latest styles and favourite furniture brands, there's always something new to discover ☕️✨ 

Don’t forget, this weekend is your last chance to shop our autumn offers in store! Visit now to see what you can save.",39,"11/22/2025 01:00",https://www.instagram.com/reel/DRFlSKwDIN4/,"IG reel",,Lifetime,8882,73,15,2,5,6359,2
18060384839220659,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Autumn dining never looked so good 🍂

Discover our top picks for cosy gatherings this season - all with up to 20% off. 

Which look is your favourite?",0,"11/21/2025 09:10",https://www.instagram.com/p/DRU45wUkq32/,"IG carousel",,Lifetime,14525,36,0,0,7,2888,0
18047070227426652,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Making Autumn Happen 🍂

People are the life and soul of our business. Here we share some of the contributors to this season and beyond, from product to creative development and all the people in between!

Visit our website to find out more about the faces behind our brand.",0,"11/19/2025 10:10",https://www.instagram.com/p/DRNRYPYjPOp/,"IG carousel",,Lifetime,20548,134,40,8,4,5406,2
18059924666240692,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Cosy nights start here 🍂✨🕯️

Style our Connie sofa with us as we layer warm tones, snuggly textures and soft lighting for the perfect cosy moment.

Order now and get Connie in time for Christmas!",42,"11/18/2025 10:30",https://www.instagram.com/reel/DRP4cDADLUa/,"IG reel",,Lifetime,34502,238,52,1,102,25436,307
18117936535553458,17841434051990545,my.lymingtonhome,"Shannon • Home DIY & Lifestyle 🤍","AD This is one of my favourite spaces in the house so it truly deserved a coffee table as stunning as this!

I chose this acacia wood coffee table from @barkerandstonehouse and it’s absolutely perfect ✨ 

#ad #coffeetable #barkerandstonehouse #newhome #newhouse #firsttimebuyer #kitchen #livingroom",61,"11/17/2025 09:30",https://www.instagram.com/reel/DRKnybxgm-G/,"IG reel",,Lifetime,166771,523,36,87,0,264068,63
18065672855432570,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","In the spotlight 🔥 

Orange sofas are having a major moment - bringing instant warmth, personality, and statement style to any space. 

Swipe to see our favourite picks!",0,"11/17/2025 08:42",https://www.instagram.com/p/DRKigQxjCQV/,"IG carousel",,Lifetime,15236,32,13,0,13,3360,0
17873841591448330,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","“I love to combine old and new; a balance of vintage finds, family heirlooms or old photographs alongside more contemporary accessories that tell a personal story.” - @rebeccadeboehmler.stylist

There’s beauty in blending eras - creating spaces that feel collected, not coordinated. This autumn, we’re embracing the art of layering: rich textures, timeless pieces, and contemporary touches that bring warmth and story to every corner 🤎🍂",0,"11/14/2025 09:45",https://www.instagram.com/p/DRC7VX1mOVU/,"IG carousel",,Lifetime,15517,28,2,1,5,3108,0
18118337701480050,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Ever wondered how to make vintage pieces shine in a modern interior? ✨

Our creative stylist Rhianon sat down with Selina from Cabbage Patch Antiques to chat all things vintage, from sourcing unique treasures to styling old and new 🕰️💫",57,"11/12/2025 10:02",https://www.instagram.com/reel/DQ9zIy6jDAf/,"IG reel",,Lifetime,7892,88,80,59,1,5236,14
17866786740420963,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","A well-curated cabinet does more than store - it tells a story. Each piece adds depth, memory, and meaning to your home 🤎

Our Sorrel cabinet has been styled a mix of new-season finds and timeless antiques, styled to celebrate both the present and the past. We’ve even woven in a little of our own history, including vintage shop photos and a portrait of Charles Barker, original partner and James’ grandfather, competing in the 1931 Scottish Six Days’ Motorcycle Trial.",0,"11/11/2025 10:10",https://www.instagram.com/p/DQ7P0V8Dylu/,"IG carousel",,Lifetime,19213,80,13,4,12,4357,1
18011461496637382,17841470052833390,monkeymews_,"Imogen | MonkeyMews","Excited to reveal that I’ve teamed up with @barkerandstonehouse ✨ Their beautifully crafted pieces have turned this empty nook into a warm, inviting retreat.

Ad | Gifted*
*Cream Boucle Armchair
*Natural & Black Woven Cushion
*Umber Brown Cushion
*Potted Olive Tree

What’s your favourite piece?! 

#barkerandstonehouse #homeinspo #bouclechair #cosycorners #olivetree #interiors #interiordesign #home #homedecor #homesweethome #homestyle #interiordecor #peakdistrict #mews",23,"11/11/2025 09:00",https://www.instagram.com/reel/DQ7G_YZiCw9/,"IG reel",,Lifetime,26709,289,15,150,0,,
18067761689614772,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","There’s a quiet joy in slowly and lovingly collecting and curating meaningful pieces over the years 🕰️

Whether it’s a timeworn vase discovered at an antique market, a cherished family heirloom passed down through generations, or a memento tied to a moment you don’t want to forget, each one tells its own story. Rather than storing these objects away, display them artfully in a glass-fronted cabinet to surround yourself with memories and modern day treasures.",16,"11/10/2025 09:50",https://www.instagram.com/reel/DQ4oyW7DKm4/,"IG reel",,Lifetime,4995,19,3,1,4,4203,1
18092341009859469,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","We love how our Zuberi Dining Table brings natural texture and style to this stunning setup by @our.bellway.chandler 🤎

Is your house a Barker and Stonehouse? Tag us in your posts to be featured!",0,"11/09/2025 08:05",https://www.instagram.com/p/DQ135YaksKq/,"IG image",,Lifetime,17801,64,7,4,15,4135,2
17935772547099822,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","We believe that if you buy well, you only need to buy once 🏠

That means investing in furniture that’s been thoughtfully designed, hand crafted and sustainably sourced. Furniture that’s flexible and grows with your family. Furniture that ages with you and ages well, for looks that last.",21,"11/08/2025 02:00",https://www.instagram.com/reel/DQypXyNjNPu/,"IG reel",,Lifetime,23241,182,12,2,37,17685,389
17931084255109113,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Cosy season, sorted 🍂 The Mills swivel chair brings comfort and style to every corner.

Order now and get it in time for Christmas 🎄",0,"11/06/2025 10:01",https://www.instagram.com/p/DQuWyaRkfC5/,"IG carousel",,Lifetime,17372,28,3,2,11,3006,3
18156237241404421,17841411836366164,bethanyhome_,"Bethany Tyson","ad | completing a space with @barkerandstonehouse 🤍 the marble coffee table of dreams ☁️ 

#home #homeinterior #homedecor",22,"11/06/2025 08:27",https://www.instagram.com/reel/DQuLiyhAn-l/,"IG reel",,Lifetime,161786,413,15,101,0,,
18048632105342059,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Introducing Prism, the bold and beautiful latest addition to our @orlakiely furniture collection 🌼 We sat down with Orla Kiely herself to dive into the inspiration behind this stunning new print.",34,"11/05/2025 09:50",https://www.instagram.com/reel/DQrwMNmEkFW/,"IG reel",,Lifetime,2792,23,0,0,1,2563,0
18027999617751641,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Set the scene for your most stylish Christmas yet 🎄✨

Order selected items now for delivery in time for the big day and enjoy furniture made for Christmas mornings, family dinners and everything in between!",20,"11/04/2025 10:30",https://www.instagram.com/reel/DQpQhX2DLwQ/,"IG reel",,Lifetime,47520,310,55,1,51,34957,892
18333411577226619,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","As seen in the November issue of @housebeautifuluk, our Zerina sideboard brings mid-century modern style to any space 🤎

Art direction @sarahkeadyuk 
Photography : Oli Douglas 
Stylist @rebeccadeboehmler.stylist",0,"11/02/2025 02:00",https://www.instagram.com/p/DQjMmqBDzGT/,"IG carousel",,Lifetime,17836,45,4,1,13,3164,1
18392495668134339,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","As the evenings draw in, embrace the slow moments ✨🌙 Layer natural textures, muted tones, and soft lighting for a bedroom that feels calm and effortlessly cosy.",0,"10/31/2025 10:01",https://www.instagram.com/p/DQezL4pj2Fd/,"IG carousel",,Lifetime,17919,33,0,0,12,3006,0
18109604197598507,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Nature knows best 🌿

This season, we’re loving furniture that follows its lead - fluid lines, natural textures, and organic patterns that bring calm to every space.",9,"10/30/2025 10:25",https://www.instagram.com/reel/DQcRLOfDLUo/,"IG reel",,Lifetime,4937,36,0,4,6,4173,0
18061242536407643,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Your dining room, your way ✨

From cosy corner benches to stylish table and chair set ups, we love seeing how you make our pieces your own. Swipe for some real-home ideas to spark inspiration!

@our_durham_home
@aimeexhome
@oursurreycorner
@hill_family_home
@ouraspey_abode
@the_durham_derwent

Is your house a Barker and Stonehouse? Tag us to be featured! 📷",0,"10/28/2025 10:11",https://www.instagram.com/p/DQXF7PjkzlF/,"IG carousel",,Lifetime,20606,70,10,0,12,4017,4
18085376318296793,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","In your home for Christmas 🎄

Bring the joy of colour into your home this festive season with our Ainsley corner sofa. Order now for delivery before the big day!",0,"10/27/2025 09:52",https://www.instagram.com/p/DQUe5JtEybZ/,"IG carousel",,Lifetime,17901,28,0,0,4,2937,0
18084608764957495,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","One table, three moods ☁️💙🌻

Cosy neutral, bold blue or sunny yellow - which chair would you choose?",0,"10/26/2025 10:45",https://www.instagram.com/p/DQSAOQOk-KZ/,"IG carousel",,Lifetime,18934,42,4,1,9,3732,0
17966821757972058,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","We believe that style is human 👫

Your home should feel like you - a space that tells your story and celebrates your own sense of cool.",17,"10/26/2025 09:00",https://www.instagram.com/reel/DQR0OCojKKU/,"IG reel",,Lifetime,3993,36,5,0,3,3477,0
18061737029170993,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","This autumn is all about pattern and colour and no one does this quite like @orlakiely 🌼

Renowned for her bold motifs and uplifting use of colour, her work is a timeless masterclass in breathing life into your space. 

We caught up with Orla to learn more about her two new designs: Arklow and Ebben.

Shop the collection now online and in stores!",39,"10/25/2025 02:00",https://www.instagram.com/reel/DQOfWZ1DIIH/,"IG reel",,Lifetime,4437,35,3,1,2,3499,3
18544107124029617,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Gallery wall glow-up ✨

Gallery walls are trending again - but with a modern twist. Mix it up, make it personal, and play with shapes and sizes for an effortless yet curated look.",0,"10/23/2025 10:01",https://www.instagram.com/p/DQKM1HbjYHX/,"IG carousel",,Lifetime,16286,30,1,1,5,2350,0
18109166848592979,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Our Rico tiled coffee table steals the spotlight in this beautiful autumn-inspired shoot for @housebeautifuluk 🍁

Art direction @sarahkeadyuk
Photography @sibev 
Stylist @rebeccadeboehmler.stylist",0,"10/22/2025 08:35",https://www.instagram.com/p/DQHeNBjk7s1/,"IG carousel",,Lifetime,15152,37,9,3,12,1980,1
18069487499350832,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","This season’s pattern obsession? Chequerboard and grid everything. From eye-catching rugs to must-have tiled tables, it’s the perfect way to add texture and personality to any space.",9,"10/21/2025 08:00",https://www.instagram.com/reel/DQE1ZnYDD_q/,"IG reel",,Lifetime,3382,40,5,4,4,2871,1
18422615785110200,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","One timeless sofa, two ways to style it ✨

The Hemingway leather sofa is as versatile as it is stylish. Which is your favourite look?",0,"10/20/2025 11:42",https://www.instagram.com/p/DQClYnlj1Sj/,"IG carousel",,Lifetime,17638,33,4,1,6,3197,0
18007386278642860,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","GIVEAWAY CLOSED

We’re celebrating the launch of our new Barker and Stonehouse x Linwood collection with a special giveaway! Win a stylish Runa armchair, custom-made in your favourite @linwood_fabric fabric.

Here’s how to enter:

✅ Like this post
✅ Follow @barkerandstonehouse and @linwood_fabric
✅ Tag a friend who’d love to win too

Good luck!

The winner will be chosen at random and will be notified by the official @barkerandstonehouse Instagram account within 3 days of the giveaway closing. T&Cs apply, visit our website for more information. Open to mainland UK residents only.",0,"10/19/2025 01:00",https://www.instagram.com/p/DP8W62HDHr6/,"IG image",,Lifetime,56174,1456,382,1887,148,12735,427
18134256760460386,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Your most stylish Christmas awaits ✨

Order now to ensure your pieces arrive in time for the festive season. With cut-off dates fast approaching for many made-to-order items, now is the time to make your home truly magical this Christmas 🎄",0,"10/18/2025 01:00",https://www.instagram.com/p/DP8W-qMDTWY/,"IG image",,Lifetime,17207,29,0,0,5,2988,0
18081458938995830,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","From cosy corners to statement spaces, we love seeing how you style our sofas 😍

@leopard_print_stairs
@georgestreet_interiors
@behind_the_door_at_ronnies
@hoppshouse
@atjadeshouse
@montrose.terrace
@houseofe17

Is your house a Barker and Stonehouse? Tag us to be featured! 📷",0,"10/17/2025 08:55",https://www.instagram.com/p/DP6oetoj89o/,"IG carousel",,Lifetime,28011,150,5,1,27,7455,3
18086270486507813,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","From sleek lines to snuggly textures, meet this season’s standout armchairs ☕🤎

Which would you like to cosy up in?",0,"10/16/2025 08:45",https://www.instagram.com/p/DP4Cj_EjHa4/,"IG carousel",,Lifetime,17519,46,5,1,8,2685,0
17894100009196351,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Discover our brand new collection in collaboration with @linwood_fabric ✨

Linwood is a long-standing British designer fabric brand, renowned for its passion for colour and pattern.  For this collection, we’ve taken some of our bestselling dining chairs and armchairs, as well as our new upholstered headboards and beds, and reimagined them in a distinctive edit of Linwood’s luxurious fabrics. Each piece is expertly tailored to your style, here in Britain.

Barker and Stonehouse x Linwood is available online and in store now!",19,"10/14/2025 07:23",https://www.instagram.com/reel/DPyvBdJDH7z/,"IG reel",,Lifetime,40105,307,28,6,66,26829,468
